"PR"	"URL"	"Title"	"Content type"	"Is rendered page"	"HTTP status code"	"Organic traffic"	"Referenced in sitemaps"	"No. of href inlinks"	"No. of redirect inlinks"	"No. of canonical inlinks"	"No. of hreflang inlinks"	"No. of pagination inlinks"	"No. of CSS inlinks"	"No. of IMG inlinks"	"No. of JS inlinks"
"20"	"https://www.amadolibros.com/libro/MLU627864882/la-ultima-invitacion-clifford-goldstein-adventista"	"La Última Invitación - Clifford Goldstein Adventista | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU611327222/libro-la-potencia-grupal-osvaldo-saidon"	"Libro - la Potencia Grupal - Osvaldo Saidón | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU623358155/los-cuatro-altares-rio-alonso-ayahuasca"	"Los Cuatro Altares Rio Alonso Ayahuasca | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU605348073/mentalidad-mamba-kobe-king-wesley-bryant"	"Mentalidad Mamba - Kobe/ King Wesley Bryant | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU609584508/libro-maria-montessori-rita-kramer-pedagogia-l-ecuyer"	"Libro María Montessori - Rita Kramer Pedagogia L'ecuyer | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU609584757/talleres-montessori-en-la-escuela-missant-beatrice"	"Talleres Montessori en la Escuela - Missant, Beatrice | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU628098263/weir-atlas-de-anatomia-humana-por-tecnicas-de-imagen-de-weir"	"Weir. Atlas De Anatomía Humana Por Técnicas De Imagen, De Weir. Editorial Elsevier, Tapa Blanda, Edición 6 En Español, 2021 | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU624287745/liderar-la-transformacion-educativa-peire-sciarrotta"	"Liderar la Transformacion Educativa - Peire Sciarrotta | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU618911462/gran-viaje-familias-extraordinarias-susanna-isern"	"Gran Viaje Familias Extraordinarias Susanna Isern | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU603448696/ser-director-1-escenarios-e-instituciones-educativas"	"Ser Director 1 Escenarios e Instituciones Educativas | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU614839348/libro-marvel-excelsior-venomizado-cullen-bunn-coello"	"Libro - Marvel Excelsior Venomizado - Cullen Bunn - Coello | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU600647726/libro-mi-escuela-sabe-a-naranja-diez-navarro-maria-del-ca"	"Libro Mi Escuela Sabe a Naranja - Diez Navarro, Maria… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629345061/la-metamorfosis-de-una-madre-criar-en-una-sociedad"	"La Metamorfosis de una Madre Criar en una Sociedad | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU603208482/caballo-de-troya-9-cana-j-j-benitez"	"Caballo de Troya 9 Cana - J J Benitez | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU613385631/libro-comienzos-de-analisis-comienzos-del-analista"	"Libro - Comienzos de Análisis / Comienzos del Analista | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU603021123/libro-lado-subjetivo-de-la-gestion-nueva-carrera-docente"	"Libro Lado Subjetivo de la Gestion Nueva Carrera… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636153704/libro-la-revolucion-blockchain"	"Libro la Revolución Blockchain | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629502251/el-camino-del-arquero-coelho-paulo-niemann-christo"	"El Camino del Arquero. Coelho, Paulo/niemann, Christo | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU618431484/libro-participacion-social-para-que-menendez-eduardo-l"	"Libro - Participacion Social para Que - Menendez… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636144756/programa-para-leerte-mejor-libro-de-actividades"	"Programa Para Leerte Mejor - Libro De Actividades | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU612094603/libro-las-adicciones-en-la-epoca-levato-mabel"	"Libro - las Adicciones en la Época - Levato Mabel | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625529295/las-5-trampas-del-amor-inaki-pinuel"	"Las 5 Trampas del Amor - Iñaki Piñuel | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU628044464/pedagogia-del-cuidado-alvarez-fernando-palazzolo-celina"	"Pedagogia Del Cuidado - Alvarez, Fernando Palazzolo, Celina | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625373406/chibi-el-arte-japones-para-dibujar-personajes-adorables"	"Chibi - el Arte Japones para Dibujar Personajes… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU623547466/enciende-la-llama-de-pablo-aragone"	"Enciende la Llama de Pablo Aragone | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625816496/el-aprendiz-de-doma-espanola-francisco-jose-duarte-casilda"	"El Aprendiz de Doma Española- Francisco Jose Duarte… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU605736920/orillas-poesias-de-cinwololo-sudestada"	"Orillas - Poesías de Cinwololo - Sudestada | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU626604410/project-1-workbook-4-ed-cd-y-online-practice"	"Project 1 Workbook 4 Ed Cd Y Online Practice | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU612067843/cartas-tarot-cats-ana-juan"	"Cartas Tarot Cats - Ana Juan | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625770455/un-extrano-a-la-orilla-del-mar-kanna-kii"	"Un Extraño a la Orilla del Mar - Kanna Kii | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU640666876/construir-matematica-cardenas-horacio"	"Construir Matemática - Cárdenas, Horacio | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU610980536/biblia-letra-gigante-lenguaje-actual-con-deuterocanonico"	"Biblia Letra Gigante Lenguaje Actual con… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU627206582/captando-genomas-margulis-sagan-outlet-con-detalles"	"Captando Genomas Margulis, Sagan (outlet, con Detalles) | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU603898143/promesas-incumplidas-de-la-inclusion-las-untoiglich"	"Promesas Incumplidas de la Inclusion las Untoiglich | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU628031189/sabiduria-de-chuang-tse-textos-fundamentales-del-taoismo-el"	"Sabiduria De Chuang Tse Textos Fundamentales Del Taoismo (el | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU615191287/libro-test-bender-guestaltico-visomotor-completo-bender"	"Libro - Test Bender Guestaltico Visomotor Completo -… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629439283/mi-viaje-sin-ti-lo-que-queriamos-ser-y-no-fuimos"	"Mi Viaje sin Ti: Lo Que Queríamos Ser y No Fuimos | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU630074158/inteligencia-atrapada-alicia-fernandez"	"Inteligencia Atrapada, Alicia Fernández | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU627541223/english-code-2-ame-student-s-book-online-practice"	"English Code 2 (ame) - Student´s Book + Online Practice | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU638119808/galanes-inmaduros-lutereau-luciano"	"Galanes Inmaduros - Lutereau Luciano | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU621850957/gemoterapia-curacion-por-esencias-minerales"	"Gemoterapia Curacion por Esencias Minerales | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU476024579/jugar-un-derecho-de-la-infancia"	"Jugar - un Derecho de la Infancia | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU633155868/la-biblia-catolica-para-jovenes"	"La Biblia Católica para Jóvenes | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU618939387/libro-locke-key-02-juegos-mentales-joe-hill"	"Libro - Locke & Key 02 Juegos Mentales - Joe Hill | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU610820266/libro-duermete-lindo-claves-para-lograr-un-sueno-seguro"	"Libro Duérmete Lindo Claves para Lograr un Sueño Seguro | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU634311642/marquez-mariposas-portenas-paisaje-y-biodiversidad-urbana"	"Márquez: Mariposas Porteñas - Paisaje y Biodiversidad… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU612107731/libro-un-cuerpo-inconveniente-pozzobon-franco"	"Libro - un Cuerpo Inconveniente - Pozzobon Franco | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU623608679/viaje-transformacion-escuela-steinberg-secundaria"	"Viaje Transformacion Escuela - Steinberg Secundaria | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU611950618/libro-manual-avanzado-de-tarot-francisco-benages"	"Libro - Manual Avanzado de Tarot - Francisco Benages | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU611113903/familia-zero-pinuel-inaki"	"Familia Zero - Piñuel, Iñaki | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU617132054/libro-comportamiento-organizacional-la-dinamica-del-exito"	"Libro - Comportamiento Organizacional la Dinamica del… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU621682748/libro-camarasutra-postureo-influencers-rrss"	"Libro - Camarasutra Postureo Influencers Rrss | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU478316494/enriquecimiento-de-los-aprendizajes-matematicos-en-infantil"	"Enriquecimiento de los Aprendizajes Matemáticos en… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU622632782/introduccion-basica-al-cristianismo-alfredo-miralles-lozano"	"Introducción Básica al Cristianismo Alfredo Miralles… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU621850765/avances-y-realidades-de-la-educacion-matematica-bernard"	"Avances y Realidades de la Educación Matemática -… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629510509/casa-de-javier-primeros-lectores-torre-de-papel-naranja"	"Casa de Javier [primeros Lectores] | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU611204109/libro-crochet-in-out-mills-molla"	"Libro - Crochet In & Out - Mills, Molla | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU613253924/libro-manifiesto-contra-el-amor-romantico-carla-castelo"	"Libro - Manifiesto contra el Amor Romántico - Carla… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU611957306/libro-liderar-en-una-cultura-de-cambio-alicia-fuentes"	"Libro - Liderar en una Cultura de Cambio - Alicia… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU628031200/coordinando-grupos-jasiner-graciela"	"Coordinando Grupos Jasiner Graciela | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU618509277/libro-el-tao-del-yiquan-jan-diepersloot"	"Libro - el Tao del Yiquan - Jan Diepersloot | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625022650/curso-de-equitacion-galopes-niveles-1-al-4"	"Curso de Equitación. Galopes. Niveles 1 al 4 | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU626011547/tourn-sembradoras-generalidades-y-desempeno"	"Tourn: Sembradoras. Generalidades y Desempeño | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU644816850/el-ambiente-en-el-jardin-maternal-candia-y-urcola-inicial"	"El Ambiente en el Jardin Maternal Candia y Urcola… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU630796886/gold-experience-a2-2-ed-exam-practice"	"Gold Experience A2 (2/ed.) - Exam Practice | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636416616/papel-mache-coleccion-manos-artesanas-vv-aa-papel"	"Papel Mache (coleccion Manos Artesanas) - Vv.aa.… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636030534/tarot-de-nefertitis-libro-cartas-td-lo-scarabeo"	"Tarot de Nefertitis (libro + Cartas) - Td, Lo Scarabeo | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU605600770/tarot-vidente-de-luz-chris-anne-oraculo-mazo-light-seers"	"Tarot Vidente de Luz Chris Anne Oráculo Mazo Light… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU626310388/obras-completas-i-paz-octavio-casa-de-la-presencia-poes"	"Obras Completas I (paz Octavio) Casa de la Presencia… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU633665464/competencias-sociales-y-convivencia-monica-coronado-nuevo"	"Competencias Sociales y Convivencia - Mónica Coronado… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU640663250/oracle-of-mystical-moments-catrin-welz-stein"	"Oracle Of Mystical Moments - Catrin Welz-stein | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636069186/libro-infantil-dinosaurios-y-monstruos-prehistoricos"	"Libro Infantil Dinosaurios y Monstruos Prehistoricos | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU628486908/artificial-intelligence-a-modern-approach-global-edition"	"Artificial Intelligence: a Modern Approach, Global… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU609625880/casa-organizada-vida-feliz-guia-practica"	"Casa Organizada Vida Feliz Guía Practica | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU624970612/las-cuatro-caras-del-heroe-penarrubia-francisco"	"Las Cuatro Caras del Héroe - Peñarrubia, Francisco | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU624889235/como-dividir-un-atomo-richardson-el-juego-de-la-ciencia"	"Como Dividir un Atomo - Richardson - el Juego de la… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625783078/irrompible-cisco-garcia-superacion"	"Irrompible Cisco García Superación | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU621779217/libro-aprender-ciencias-en-educacion-primaria-jordi-marti"	"Libro - Aprender Ciencias en Educación Primaria Jordi… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629952461/enemigo-intimo-gabriela-arias-uriburu-libro-kier"	"Enemigo Intimo - Gabriela Arias Uriburu - Libro Kier | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU628044492/libro-de-cero-a-uno-antroposofica-paulien-bom-y-machteld"	"Libro De Cero A Uno Antroposófica Paulien Bom Y Machteld | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
